user,year,camera,longitude,latitude,url
63073819@N00,2012,APPLE,-122.391501,37.6655,http://farm8.staticflickr.com/7099/7037118473_d98902be38.jpg
39435232@N00,2007,KONICA,-122.416877,37.780416,http://farm1.staticflickr.com/161/356537600_a554a8c52f.jpg
7755749@N05,2010,CANON,-122.433228,37.805426,http://farm2.staticflickr.com/1293/4670240255_7bbd3d583e.jpg
20688578@N00,2008,NIKON,-122.475945,37.766864,http://farm3.staticflickr.com/2151/2270218505_6e65aba325.jpg
10069023@N00,2012,APPLE,-122.448667,37.8035,http://farm8.staticflickr.com/7066/6981143433_84fb5cf239.jpg
78044786@N00,2008,APPLE,-122.409303,37.793202,http://farm3.staticflickr.com/2203/2235952954_e6717931be.jpg
49264754@N00,2011,NIKON,-122.386214,37.74732,http://farm6.staticflickr.com/5097/5420082335_704a6e9f49.jpg
27403767@N00,2007,CANON,-122.303695,37.54594,http://farm1.staticflickr.com/197/505420815_8250515b55.jpg
61237180@N00,2009,PANASONIC,-122.399255,37.791176,http://farm3.staticflickr.com/2628/4084554516_7d592c6e7b.jpg
35034347485@N01,2014,NA,-122.256945,37.806111,http://farm8.staticflickr.com/7411/13099078743_0175e761e8.jpg
18203847@N00,2008,NIKON,-122.421898,37.82687,http://farm4.staticflickr.com/3158/3011226773_685677906e.jpg
66151780@N00,2010,APPLE,-122.260928,37.892852,http://farm5.staticflickr.com/4154/4844046193_131c178aee.jpg
49503048699@N01,2011,NA,-122.392544,37.779127,http://farm6.staticflickr.com/5184/5644950830_20562e5d1a.jpg
44124466908@N01,2010,NA,-122.477999,37.722842,http://farm3.staticflickr.com/2751/4411687912_080fdfeeb5.jpg
39311234@N00,2012,NIKON,-122.413187,37.792083,http://farm9.staticflickr.com/8293/7860543286_55f3ebdc55.jpg
12238277@N04,2013,SONY,-122.392765,37.788482,http://farm3.staticflickr.com/2855/9729344167_7ff4a26b44.jpg
44124367601@N01,2010,APPLE,-122.407834,37.782333,http://farm5.staticflickr.com/4043/4353120880_3109f5eee8.jpg
44124466908@N01,2010,NIKON,-122.416834,37.779166,http://farm5.staticflickr.com/4142/4766978189_fe69227e00.jpg
50751757@N00,2009,EASTMAN,-122.487001,37.769116,http://farm3.staticflickr.com/2793/4051552043_1240bbbf0c.jpg
55514420@N00,2008,NA,-122.398982,37.791337,http://farm4.staticflickr.com/3095/2504453309_7f6dbda7e7.jpg
22077905@N00,2011,NA,-122.3035,37.772682,http://farm7.staticflickr.com/6044/6265488124_c56ffb038a.jpg
55514420@N00,2012,NA,-122.416641,37.779152,http://farm8.staticflickr.com/7002/6728996961_f12d3ebd47.jpg
27403767@N00,2007,CANON,-122.303695,37.54594,http://farm1.staticflickr.com/190/507177659_8fcae864cf.jpg
79053562@N00,2007,NIKON,-122.393187,37.78586,http://farm3.staticflickr.com/2056/2038006959_fec160c87f.jpg
44124466908@N01,2009,NIKON,-122.40647,37.7875,http://farm4.staticflickr.com/3299/3262321823_554a19d93f.jpg
44124466908@N01,2010,NIKON,-122.27192,37.805138,http://farm2.staticflickr.com/1379/5111169180_c89d443daf.jpg
44124466908@N01,2013,NIKON,-122.43752,37.806866,http://farm4.staticflickr.com/3751/9959381725_c556bec1c7.jpg
44124450890@N01,2007,NA,-122.40029,37.783909,http://farm1.staticflickr.com/130/353022592_884cf748af.jpg
68601487@N00,2008,CANON,-122.46748,37.771609,http://farm4.staticflickr.com/3184/2953551160_561ce055e8.jpg
33246905@N04,2011,CANON,-122.404389,37.788878,http://farm7.staticflickr.com/6094/6240392300_d60ff6f4a7.jpg
95756589@N00,2009,APPLE,-122.396991,37.783828,http://farm3.staticflickr.com/2549/3908572445_2b25548f0c.jpg
73072573@N00,2010,CANON,-122.315243,37.838343,http://farm5.staticflickr.com/4050/4714630382_0ecdbd776c.jpg
31477369@N00,2009,CANON,-122.468976,37.771376,http://farm4.staticflickr.com/3090/3160800617_f3d58b79f1.jpg
44124466908@N01,2013,NA,-122.451667,37.801833,http://farm9.staticflickr.com/8524/8609412050_d7bb4665b6.jpg
51035555243@N01,2009,CANON,-122.396945,37.793791,http://farm5.staticflickr.com/4119/4826218413_8a68bc657c.jpg
36359984@N07,2010,SONY,-122.422735,37.826717,http://farm5.staticflickr.com/4087/4998743629_31f11be1ab.jpg
27183443@N00,2008,PANASONIC,-122.399429,37.793323,http://farm4.staticflickr.com/3337/3175176959_e74b4a907f.jpg
13054690@N00,2008,PANASONIC,-122.412696,37.791587,http://farm4.staticflickr.com/3004/2927076234_7107bd56ef.jpg
29550017@N02,2013,SAMSUNG,-122.411112,37.811111,http://farm3.staticflickr.com/2816/11089959096_890a5b4e23.jpg
55076283@N00,2007,CANON,-122.460227,37.772717,http://farm2.staticflickr.com/1250/528803596_75496ce755.jpg
98479051@N00,2006,SONY,-122.505272,37.717028,http://farm1.staticflickr.com/100/290406445_e50d1bb282.jpg
68062148@N00,2009,NIKON,-122.500762,37.78573,http://farm4.staticflickr.com/3419/3738134788_dc9f6a571c.jpg
8559009@N02,2011,PENTAX,-122.425586,37.782093,http://farm6.staticflickr.com/5178/5414822241_f80f5532e2.jpg
81427778@N00,2009,NIKON,-122.401834,37.7835,http://farm3.staticflickr.com/2436/3617916849_60cef1e202.jpg
60461927@N00,2012,CANON,-122.422345,37.809916,http://farm9.staticflickr.com/8510/8514290438_c463be510d.jpg
45013875@N00,2007,CANON,-122.437434,37.763505,http://farm1.staticflickr.com/211/494506222_16ddff4a88.jpg
37996580657@N01,2008,NA,-122.265403,37.878932,http://farm4.staticflickr.com/3056/2932117515_1733ff3603.jpg
31801622@N07,2013,NIKON,-122.423723,37.826396,http://farm6.staticflickr.com/5497/9067726441_9a19f6e97c.jpg
95881098@N00,2013,NA,-122.41383,37.775531,http://farm6.staticflickr.com/5454/9198178940_87c8a13ab8.jpg
49503215066@N01,2008,APPLE,-122.414841,37.748741,http://farm3.staticflickr.com/2081/2508179110_6f187519db.jpg
33625743@N00,2011,PANASONIC,-122.408648,37.787771,http://farm3.staticflickr.com/2601/5737354777_31e7895742.jpg
90802476@N00,2011,NIKON,-122.420225,37.759994,http://farm7.staticflickr.com/6190/6130337716_ffb89a542a.jpg
67961613@N00,2013,NA,-122.411063,37.773493,http://farm4.staticflickr.com/3823/10861870363_d047171548.jpg
44124466908@N01,2010,NIKON,-122.420013,37.787425,http://farm6.staticflickr.com/5210/5315250785_583b3cd901.jpg
21669640@N00,2006,CANON,-122.467346,37.735969,http://farm1.staticflickr.com/54/179295914_3566e26c58.jpg
27703797@N06,2012,CANON,-122.405334,37.781166,http://farm8.staticflickr.com/7276/7723750044_f3cdbfbff0.jpg
51502166@N03,2011,APPLE,-122.401,37.785,http://farm6.staticflickr.com/5071/5798614689_f87a09745e.jpg
44124466908@N01,2008,NIKON,-122.418744,37.779401,http://farm4.staticflickr.com/3100/2718427197_6619fee999.jpg
44124466908@N01,2010,APPLE,-122.416834,37.779166,http://farm5.staticflickr.com/4097/4767026087_310c1029c2.jpg
11377537@N00,2013,SONY,-122.405591,37.788895,http://farm3.staticflickr.com/2412/12962179143_e9521bd74a.jpg
66922282@N00,2003,NIKON,-122.497268,37.899049,http://farm1.staticflickr.com/23/25814478_d3b626ab37.jpg
86672335@N00,2008,SONY,-122.404346,37.783774,http://farm4.staticflickr.com/3277/2473883523_7fb896bfed.jpg
30932831@N00,2008,CANON,-122.496902,37.607681,http://farm4.staticflickr.com/3238/2620433142_0b42ba4602.jpg
14229167@N00,2007,HEWLETT-PACKARD,-122.470444,37.769944,http://farm1.staticflickr.com/144/352185577_e0dd62fa49.jpg
44469243@N00,2010,NIKON,-122.467033,37.77182,http://farm9.staticflickr.com/8516/8583800043_de008e5923.jpg
40426234@N00,2008,NIKON,-122.417371,37.759218,http://farm2.staticflickr.com/1240/5134885940_3e4dbb1bf4.jpg
98601772@N00,2010,CANON,-122.302386,37.546101,http://farm2.staticflickr.com/1312/5165215644_b1e71bca83.jpg
56731143@N00,2009,CANON,-122.426292,37.759084,http://farm3.staticflickr.com/2661/3928532470_e0848b6a21.jpg
81438226@N00,2013,NA,-122.421588,37.787929,http://farm9.staticflickr.com/8047/8394554094_06e088325d.jpg
77179348@N00,2013,PANASONIC,-122.484431,37.77993,http://farm9.staticflickr.com/8221/8400849163_02bd266c07.jpg
44124466908@N01,2007,NIKON,-122.422454,37.76482,http://farm1.staticflickr.com/169/391859192_4e951951a4.jpg
37842724@N08,2012,NIKON,-122.474341,37.833929,http://farm8.staticflickr.com/7027/6817609929_8784caf231.jpg
44124284226@N01,2013,PANASONIC,-122.282806,37.843041,http://farm9.staticflickr.com/8530/8646547505_5c8639ffa2.jpg
13127232@N00,2009,PENTAX,-122.406148,37.785478,http://farm3.staticflickr.com/2632/3682909997_d029b9b344.jpg
89306448@N00,2006,CANON,-122.402195,37.781688,http://farm1.staticflickr.com/89/249938415_165d5685d9.jpg
14421071@N00,2007,NA,-122.40235,37.78485,http://farm3.staticflickr.com/2365/2067677611_eff4a7a94b.jpg
50769931@N00,2008,CANON,-122.509108,37.76035,http://farm4.staticflickr.com/3205/2453396412_905e2d8242.jpg
56971025@N07,2011,CANON,-122.417006,37.799628,http://farm7.staticflickr.com/6204/6068200664_875b45f793.jpg
35237099579@N01,2006,NA,-122.43576,37.779398,http://farm1.staticflickr.com/67/217193974_b6b12a81f6.jpg
45423318@N00,2006,SONY,-122.417564,37.7718,http://farm1.staticflickr.com/72/160358100_4b5dd69031.jpg
20688578@N00,2008,MOTOROLA,-122.397678,37.794567,http://farm4.staticflickr.com/3210/2295744814_ede1c269a8.jpg
53935574@N00,2011,CANON,-122.405837,37.802417,http://farm6.staticflickr.com/5150/5656120485_fd43997bf7.jpg
9462200@N08,2010,NA,-122.448678,37.759926,http://farm2.staticflickr.com/1272/4673760058_934199a892.jpg
44124466908@N01,2009,NIKON,-122.414131,37.762555,http://farm3.staticflickr.com/2579/3856371769_5ce25cf728.jpg
14305456@N05,2011,PANASONIC,-122.401707,37.789573,http://farm6.staticflickr.com/5268/5886990442_d6451995d4.jpg
65514160@N07,2012,HIPSTAMATIC,-122.450167,37.766333,http://farm8.staticflickr.com/7057/6813448656_be3fcc2ca1.jpg
32944866@N04,2006,CASIO,-122.478532,37.819586,http://farm4.staticflickr.com/3379/4594042130_5d51602e76.jpg
8399025@N07,2008,APPLE,-122.423164,37.794834,http://farm4.staticflickr.com/3207/2918034894_61263280c5.jpg
37996588780@N01,2009,APPLE,-122.393834,37.783166,http://farm3.staticflickr.com/2591/3711508703_dc606b9435.jpg
44124466908@N01,2013,SONY,-122.418718,37.75207,http://farm9.staticflickr.com/8226/8557789480_d05b60c82e.jpg
50979393@N00,2012,NA,-122.403059,37.780598,http://farm9.staticflickr.com/8049/8122757950_32fcdc7998.jpg
44124466908@N01,2008,NIKON,-122.415515,37.779127,http://farm3.staticflickr.com/2057/2227111113_155a62e407.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3163/3025990972_7f6b47f0bb.jpg
75964373@N00,2010,APPLE,-122.44767,37.759998,http://farm2.staticflickr.com/1002/4722846804_2895466d12.jpg
68590302@N05,2012,APPLE,-122.460667,37.876167,http://farm6.staticflickr.com/5117/7219000848_37e8a31a88.jpg
79053562@N00,2009,APPLE,-122.394833,37.779666,http://farm3.staticflickr.com/2527/3674149117_0069239f73.jpg
13292108@N02,1980,CANON,-122.469706,37.769955,http://farm4.staticflickr.com/3090/2359370234_7ff2063bfe.jpg
9065629@N02,2013,NA,-122.389304,37.790048,http://farm9.staticflickr.com/8095/8418062980_bc85e28e56.jpg
24772968@N08,2009,CANON,-122.394931,37.795148,http://farm4.staticflickr.com/3028/3284746619_151da86b15.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3010/2355909702_f265694a87.jpg
67953135@N00,2006,CANON,-122.48537,37.827073,http://farm1.staticflickr.com/116/252062113_e47ab4a5e2.jpg
17063639@N00,2010,OLYMPUS,-122.466745,37.769832,http://farm6.staticflickr.com/5167/5213591814_1f3645e011.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3105/2443396527_43353a745a.jpg
31150609@N05,2008,SONY,-122.468065,37.770973,http://farm8.staticflickr.com/7162/6663326353_7d70c68d2f.jpg
55774467@N02,2011,CANON,-122.389926,37.778448,http://farm6.staticflickr.com/5259/5533058483_ee0199092f.jpg
50457550@N00,2005,CANON,-122.404346,37.658861,http://farm1.staticflickr.com/31/51749079_2e8fbedcd4.jpg
35034347485@N01,2007,CANON,-122.316026,37.885574,http://farm1.staticflickr.com/133/357927758_be874dd2d2.jpg
98601772@N00,2006,SONY,-122.403288,37.785263,http://farm1.staticflickr.com/56/159712799_39f989a2cf.jpg
53546415@N00,2006,NIKON,-122.485617,37.76923,http://farm1.staticflickr.com/86/225771958_83ebbd619e.jpg
49506223@N00,2012,NA,-122.435,37.760889,http://farm9.staticflickr.com/8481/8185416744_0d8d3f7ac7.jpg
44124368329@N01,2009,APPLE,-122.456167,37.769333,http://farm4.staticflickr.com/3510/3771448935_b6107d9693.jpg
40494725@N00,2009,HELIO,-122.409356,37.777244,http://farm4.staticflickr.com/3604/3354267115_ab79828ff0.jpg
31419909@N00,2012,APPLE,-122.477167,37.816666,http://farm8.staticflickr.com/7084/7197328514_8fa18e5d91.jpg
62449696@N00,2008,NIKON,-122.431167,37.7655,http://farm4.staticflickr.com/3130/3190855652_4e7e88754c.jpg
60286259@N05,2013,NIKON,-122.500681,37.733411,http://farm3.staticflickr.com/2825/10103404496_9a704a0be1.jpg
85669531@N00,2013,NA,-122.466316,37.769764,http://farm9.staticflickr.com/8267/8755278141_816bd5a49e.jpg
48600095270@N01,2013,PANASONIC,-122.49722,37.606933,http://farm8.staticflickr.com/7380/10271097644_1ee7fa6098.jpg
52765754@N00,2005,CANON,-122.286071,37.823887,http://farm1.staticflickr.com/21/31821690_1cd96be77a.jpg
85333590@N00,2005,SONY,-122.470672,37.751308,http://farm1.staticflickr.com/33/67730021_5534554bd5.jpg
19131586@N00,2008,CANON,-122.46623,37.769866,http://farm4.staticflickr.com/3293/2820061828_de5c868710.jpg
75062596@N00,2006,PANASONIC,-122.468263,37.771969,http://farm1.staticflickr.com/119/303772960_ef2ec15720.jpg
83533850@N00,2011,APPLE,-122.397834,37.7925,http://farm6.staticflickr.com/5057/5467388703_cc738cb0ef.jpg
44124466908@N01,2006,PANASONIC,-122.434832,37.762152,http://farm1.staticflickr.com/69/194787405_08b0ebc729.jpg
44124284226@N01,2012,PANASONIC,-122.282775,37.843069,http://farm9.staticflickr.com/8027/7646132180_a61b0f146f.jpg
90221975@N00,2006,CANON,-122.485907,37.769391,http://farm1.staticflickr.com/60/227978151_e018b06a41.jpg
51035555243@N01,2008,CANON,-122.417253,37.751959,http://farm4.staticflickr.com/3089/2864626055_5dbd0895fa.jpg
8777473@N05,2009,CANON,-122.390785,37.778957,http://farm4.staticflickr.com/3467/3978506850_ccaa65fa14.jpg
8523884@N04,2008,NIKON,-122.403273,37.784231,http://farm4.staticflickr.com/3106/2752044399_3a76de56b8.jpg
44124466908@N01,2013,SONY,-122.47801,37.814496,http://farm9.staticflickr.com/8517/8481374820_db0a8a8ce7.jpg
36043821@N00,2006,CANON,-122.420332,37.778618,http://farm1.staticflickr.com/71/263617499_e2180d22e1.jpg
37615286@N00,2010,CANON,-122.460001,37.7725,http://farm5.staticflickr.com/4103/5095699530_09f8e81e7a.jpg
32211216@N06,2009,CANON,-122.422188,37.825642,http://farm4.staticflickr.com/3346/3219856424_d44bd9f8b0.jpg
13447551@N00,2009,NIKON,-122.408541,37.787568,http://farm3.staticflickr.com/2722/4138726205_24d69969f2.jpg
44048128@N00,2008,NIKON,-122.410697,37.781705,http://farm4.staticflickr.com/3164/2557154025_c525d944d7.jpg
51035661423@N01,2012,CANON,-122.430503,37.78563,http://farm9.staticflickr.com/8146/6959132462_62520470d9.jpg
35971282@N00,2013,FUJIFILM,-122.481862,37.827658,http://farm9.staticflickr.com/8107/8507222684_011247edfb.jpg
40911801@N00,2009,OLYMPUS,-122.491571,37.650546,http://farm4.staticflickr.com/3554/3685708624_bfd38c708a.jpg
82847947@N00,2012,CANON,-122.412269,37.762901,http://farm8.staticflickr.com/7214/6886749820_7a2676abf6.jpg
44124466908@N01,2011,NIKON,-122.419334,37.779381,http://farm6.staticflickr.com/5281/5348198959_20a414eb0f.jpg
55514420@N00,2010,NA,-122.414592,37.779173,http://farm5.staticflickr.com/4133/5022654520_1d5dbe833f.jpg
18432837@N00,2009,APPLE,-122.389667,37.620666,http://farm2.staticflickr.com/1096/3266777891_78a82cefb1.jpg
44124466908@N01,2013,APPLE,-122.392834,37.767941,http://farm3.staticflickr.com/2834/9317311466_d56d97dc23.jpg
72959997@N00,2013,APPLE,-122.418667,37.779333,http://farm8.staticflickr.com/7391/9112590709_aee81b1940.jpg
15418690@N00,2009,CANON,-122.489662,37.769663,http://farm3.staticflickr.com/2626/3827192450_526d552652.jpg
98979198@N00,2011,APPLE,-122.404333,37.806667,http://farm5.staticflickr.com/4079/5442582432_efb88b7289.jpg
7208361@N04,2010,NIKON,-122.397496,37.79346,http://farm5.staticflickr.com/4114/4811926483_e9c3547ea6.jpg
99126061@N00,2011,NA,-122.40761,37.765691,http://farm6.staticflickr.com/5054/5398411189_64d5704081.jpg
71185522@N00,2010,NIKON,-122.401779,37.788766,http://farm3.staticflickr.com/2682/5826739687_7aaf5168ce.jpg
90802476@N00,2012,NIKON,-122.293968,37.888673,http://farm8.staticflickr.com/7143/6661739255_7058b4ea63.jpg
85142239@N00,2008,CANON,-122.301607,37.547248,http://farm3.staticflickr.com/2344/2467123594_5d8a2e3e1d.jpg
10012675@N05,2011,NIKON,-122.401009,37.785847,http://farm7.staticflickr.com/6122/6040619302_ccc1d03df9.jpg
16425649@N00,2007,NA,-122.472817,37.808936,http://farm2.staticflickr.com/1270/918530272_9f0bc9fe56.jpg
32192899@N06,2011,CANON,-122.405876,37.8024,http://farm7.staticflickr.com/6024/5939452437_05de5ac55a.jpg
95157450@N00,2007,CANON,-122.394583,37.79483,http://farm1.staticflickr.com/132/391546548_756a8632a8.jpg
9065629@N02,2009,CANON,-122.502837,37.711189,http://farm3.staticflickr.com/2689/4145483963_4703b27f17.jpg
51035555243@N01,2009,CANON,-122.269957,37.805637,http://farm4.staticflickr.com/3397/3179311188_666e07718f.jpg
15159635@N00,2012,NA,-122.26696,37.869529,http://farm9.staticflickr.com/8464/8079076689_2e64de4145.jpg
44124466908@N01,2013,SONY,-122.407683,37.784694,http://farm9.staticflickr.com/8506/8459938235_422afa19e4.jpg
44124466908@N01,2009,NIKON,-122.398167,37.786833,http://farm4.staticflickr.com/3328/3522594731_d21840af71.jpg
32389209@N05,2010,NIKON,-122.504693,37.733241,http://farm5.staticflickr.com/4133/4987351197_94b42ae415.jpg
39435232@N00,2007,KONICA,-122.416877,37.780416,http://farm1.staticflickr.com/124/356537900_1018aad66a.jpg
66467469@N00,2009,APPLE,-122.399615,37.787445,http://farm4.staticflickr.com/3105/3172254878_558cce79c9.jpg
44124284226@N01,2012,PANASONIC,-122.282712,37.843022,http://farm9.staticflickr.com/8037/8065641420_b675fa564b.jpg
73266593@N00,2008,FUJIFILM,-122.479566,37.827107,http://farm3.staticflickr.com/2203/2501583224_db6e3ac4c4.jpg
42139601@N00,2006,NIKON,-122.405891,37.802595,http://farm1.staticflickr.com/83/245126745_976efce01d.jpg
49503100307@N01,2014,NA,-122.423572,37.789912,http://farm8.staticflickr.com/7382/13493679814_9c840533e9.jpg
34581217@N00,2014,SAMSUNG,-122.490098,37.753316,http://farm8.staticflickr.com/7368/11698770345_a0262919ce.jpg
74743437@N00,2006,NA,-122.479877,37.818463,http://farm1.staticflickr.com/85/271481896_5f24983c4b.jpg
38195162@N08,2012,NIKON,-122.417371,37.755541,http://farm8.staticflickr.com/7088/7150616945_bb28b83aab.jpg
31150609@N05,2008,SONY,-122.406057,37.795661,http://farm4.staticflickr.com/3120/3186994490_c92a79cf62.jpg
31268456@N00,2006,CANON,-122.418454,37.80212,http://farm1.staticflickr.com/48/129815972_8a209301de.jpg
44124466908@N01,2012,NIKON,-122.435334,37.762333,http://farm9.staticflickr.com/8062/8199141124_2487b994a1.jpg
15636846@N00,2012,APPLE,-122.263,37.809667,http://farm8.staticflickr.com/7207/6930093719_05b656d4f2.jpg
82847947@N00,2012,CANON,-122.49282,37.740425,http://farm9.staticflickr.com/8004/7155381964_bc61c86cfc.jpg
47516699@N07,2010,CANON,-122.409126,37.760547,http://farm6.staticflickr.com/5286/5269637345_b06f250926.jpg
12289718@N00,2013,CANON,-122.410812,37.778427,http://farm4.staticflickr.com/3825/9044000866_3a62b703b0.jpg
34507951@N07,2009,NIKON,-122.418426,37.780218,http://farm3.staticflickr.com/2599/4022102442_40016fbfc5.jpg
49839168@N00,2009,NIKON,-122.511853,37.762718,http://farm4.staticflickr.com/3347/4623942505_3f728b63e4.jpg
13334322@N00,2008,SONY,-122.398204,37.789439,http://farm4.staticflickr.com/3290/2873979065_364690ddc2.jpg
98601772@N00,2010,CANON,-122.43119,37.766047,http://farm3.staticflickr.com/2742/4348412062_91af678cc7.jpg
48889122860@N01,2011,APPLE,-122.392501,37.781,http://farm6.staticflickr.com/5062/5584070550_044ddb2f36.jpg
82181006@N00,2013,NA,-122.426626,37.764324,http://farm9.staticflickr.com/8053/8398468919_3a85993a58.jpg
48889122860@N01,2012,SAMSUNG,-122.475667,37.665666,http://farm9.staticflickr.com/8059/8212249369_e42eabb7a7.jpg
75312712@N00,2013,MOTOROLA,-122.448317,37.770677,http://farm4.staticflickr.com/3739/12423954585_921bf81248.jpg
81723626@N00,2013,NA,-122.422065,37.632247,http://farm8.staticflickr.com/7418/8919465422_8e4cff339c.jpg
21881956@N05,2014,SONY,-122.46995,37.769705,http://farm8.staticflickr.com/7257/13895706945_4e4613e8c7.jpg
9258564@N05,2010,CANON,-122.401567,37.784282,http://farm5.staticflickr.com/4110/5208660996_dda515893c.jpg
19722845@N00,2013,NA,-122.479807,37.832002,http://farm8.staticflickr.com/7426/9559680772_1537286bc7.jpg
35034347485@N01,2014,VIGNETTE,-122.298395,37.86145,http://farm8.staticflickr.com/7361/13099235554_56408ec789.jpg
51035766041@N01,2011,RESEARCH,-122.288717,37.828366,http://farm4.staticflickr.com/3090/5728447969_a688968bff.jpg
44124466908@N01,2013,APPLE,-122.478315,37.721942,http://farm6.staticflickr.com/5469/8775995910_e4f085bacc.jpg
15845498@N00,2009,CANON,-122.292337,37.875768,http://farm4.staticflickr.com/3100/3229039417_c4f16855a4.jpg
44124466908@N01,2012,NIKON,-122.419216,37.779449,http://farm9.staticflickr.com/8487/8205559340_8aa5283501.jpg
